ISIN;Название;Эффективная доходность (YTM), %;Кредитное качество (рэнкинг);Кредитное качество (число, max=10);Коэф. Ликвидности (max=100);Лет до даты;Цена, % от номинала;Событие в дату;Текущий номинал;НКД;Размер купона;Текущий купон, %;Купон (раз/год);Тип купона;Тип эмитента;Текущая цена + НКД;чистая прибыль;ROI (всего)
RU000A10BTC2;РостелP18R;19,3; AA;9;39,7;1,6;101,3;погашение;1000;5,14;0;0;12;плавающий;корпоративные;1018,14;-18,14;-0,017816803
RU000A103N84;РСХБ 2Р14;16,2; AA;9;34;0,4;99,7;право продать (put);1000;21,16;74,05;7,8;2;фиксированный;корпоративные;1018,16;-18,16;-0,017836096
RU000A1004W6;ДОМ 1P-5R;17; AA;9;27,8;0,3;99,29;право продать (put);1000;25,29;70,81;8,35;2;фиксированный;корпоративные;1018,19;-18,19;-0,017865035
RU000A10B4U2;СибурХ1Р04;20,8; AA;9;42,8;6,4;101,5;погашение;1000;3,21;0;0;12;плавающий;корпоративные;1018,21;-18,21;-0,017884326
RU000A10B4W8;СибурХ1Р05;20,8; AA;9;38,7;6,4;101,5;погашение;1000;3,21;0;0;12;плавающий;корпоративные;1018,21;-18,21;-0,017884326
RU000A10B8D9;ВЭБ2Р-50;19,5; AA;9;44,7;1,4;100,9;погашение;1000;9,87;0;0;4;плавающий;корпоративные;1018,87;-18,87;-0,018520518
RU000A106RJ6;Озон 1Р02;61,1; B;3;38,4;0;99,46;право продать (put);1000;24,58;32,41;13;4;фиксированный;корпоративные;1019,18;-19,18;-0,018819051
RU000A101541;Ростел2P1R;17; AA;9;44,2;0,1;99,11;погашение;1000;28,15;34,16;6,85;2;фиксированный;корпоративные;1019,25;-19,25;-0,018886436
RU000A10ALW9; СбКИБ1P106;0; AA;9;20,3;2,8;101,93;погашение;1000;0;0;0;0;нулевой;корпоративные;1019,3;-19,3;-0,018934563
RU000A10CG79;МСПБанк3P2;21; BB;6;42,3;1,8;101,5;погашение;1000;4,44;0;0;12;плавающий;корпоративные;1019,44;-19,44;-0,019069293
RU000A105ZC6;Роснфт2P13;4,9; AA;9;22;0,4;101,1;право продать (put);1000;8,65;38,39;3,5;2;фиксированный;корпоративные;1019,65;-19,65;-0,019271319
RU000A10BGJ4;Аэрофл2Б01;20,2; A;8;54,5;2,5;101,75;погашение;1000;2,66;0;0;12;плавающий;корпоративные;1020,16;-20,16;-0,019761606
RU000A0P1MZ1; СберСIB712;0; AA;9;1,5;1;102,02;погашение;1000;0,1;0,2;0,01;0;фиксированный;корпоративные;1020,3;-20,3;-0,019896109
RU000A109JS8;РостелP11R;19,6; AA;9;31,1;1,9;99,97;погашение;1000;20,61;0;0;4;плавающий;корпоративные;1020,31;-20,31;-0,019905715
RU000A109UV9; СберСIB938;0; AA;9;34,2;1,1;102,06;погашение;1000;0;0;0;0;нулевой;корпоративные;1020,6;-20,6;-0,020184205
RU000A10B3X8;ВсИнстр1Р5;20,8; BB;6;26;0,9;101,38;погашение;1000;6,82;0;0;12;плавающий;корпоративные;1020,62;-20,62;-0,020203406
RU000A105NB4;ТГК-1БО1P1;17,9; B;3;27,6;0,1;98,8;право продать (put);1000;32,69;46,12;9,25;2;фиксированный;корпоративные;1020,69;-20,69;-0,020270601
RU000A0JWYQ5;СистемБ1P4;7,2; BBB;7;35,5;1;113,28;погашение;1000;101,84;104,71;9,8;2;фиксированный;корпоративные;1234,64;-25,22;-0,020427007
RU000A10BSV4;ВТБ Б1-376;17,1; AA;9;41,5;0,1;100,07;досрочное погашение;1000;20,22;44,88;18;4;фиксированный;корпоративные;1020,92;-20,92;-0,020491322
RU000A105MP6;ДФФ 2Р-01;30,4; BB-;5;44,9;0,1;97,5;погашение;1000;45,94;63,82;12,8;2;фиксированный;корпоративные;1020,94;-20,94;-0,02051051
RU000A10BK09;Газпн3P14R;19,9; AA;9;52;1,5;100,95;погашение;1000;11,45;0;0;12;плавающий;корпоративные;1020,95;-20,95;-0,020520104
RU000A108Q03;МБЭС 2P-03;20,6; AA;9;40,5;0,3;99,99;вероятность выкупа (call);1000;21,07;0;0;4;плавающий;корпоративные;1020,97;-20,97;-0,020539291
RU000A10AYW2;ПолиплП2Б2;23,5; BB;6;48,5;1,3;101,92;право продать (put);1000;1,89;0;0;12;плавающий;корпоративные;1021,09;-21,09;-0,020654399
RU000A105Q63;УралСт1Р01;19,7; BBB;7;51,4;0,2;98,5;погашение;1000;36,1;53,85;10,8;2;фиксированный;корпоративные;1021,1;-21,1;-0,02066399
RU000A10AUX8;НОВАТЭК1Р3;7,7; AA;9;55,4;2,3;104,22;погашение;100;0,41;0,77;9,4;12;фиксированный;корпоративные;1042,61;-21,82;-0,020928247
RU000A10B420;ЧеркизБ1P8;18,7; A;8;44,8;0,9;101,57;погашение;1000;5,79;0;0;12;плавающий;корпоративные;1021,49;-21,49;-0,021037896
RU000A109DY9;Роснфт4P2;1,1; AA;9;17,4;0,9;105,09;право продать (put);1000;3,74;32,41;6,5;2;фиксированный;корпоративные;1054,64;-22,23;-0,021078283
RU000A10BQD6;МЕТАЛИНP14;20,1; AA;9;41,1;2,6;100,87;погашение;1000;12,95;0;0;12;плавающий;корпоративные;1021,65;-21,65;-0,02119121
RU000A10BG05;Мегафон2Р8;18,8; AA;9;37,1;1,4;101,81;погашение;1000;3,61;0;0;12;плавающий;корпоративные;1021,71;-21,71;-0,021248691
RU000A1079S6;МЕТАЛИН1P6;20,5; AA;9;37;2,1;99,17;погашение;1000;31,07;0;0;4;плавающий;корпоративные;1022,77;-22,77;-0,02226307
RU000A10B8E7;СберИОС703;0; AA;9;9,4;2,6;102,3;погашение;1000;0,05;0,1;0,01;1;фиксированный;корпоративные;1023,05;-22,85;-0,022335174
RU000A108LU2;ИКС5Фин3P5;19,9; AA;9;43,2;1,6;99,72;право продать (put);1000;25,67;0;0;4;плавающий;корпоративные;1022,87;-22,87;-0,022358658
RU000A10AHN6;СовкмФ2Р1;20,1; BBB;7;27,1;0,1;101,04;право продать (put);1000;12,49;0;0;12;плавающий;корпоративные;1022,89;-22,89;-0,022377773
RU000A10ADJ3;ЭТС 1Р06;22,4; BB-;5;35,3;1,1;101,55;погашение;1000;7,4;0;0;12;плавающий;корпоративные;1022,9;-22,9;-0,02238733
RU000A10AM08; СбКИБ1P110;0; AA;9;22,8;2,9;102,3;погашение;1000;0;0;0;0;нулевой;корпоративные;1023;-23;-0,022482893
RU000A10AXW4;СибурХ1Р03;7,9; AA;9;59,9;2,8;104,96;погашение;100;0,24;0,79;9,6;12;фиксированный;корпоративные;1049,84;-23,77;-0,022641545
RU000A10AHP1;ВТБФ БО-01;19,8; B;3;26,4;1,2;100,96;погашение;1000;13,64;0;0;12;плавающий;корпоративные;1023,24;-23,24;-0,022712169
RU000A0ZYLG5;Роснфт2P3;18,6; AA;9;35,8;0,1;98,87;право продать (put);1000;34,65;46,37;7,75;2;фиксированный;корпоративные;1023,35;-23,35;-0,022817218
RU000A107TK8;sСОПФДОМ8;20,1; AA;9;29,4;3,3;99,34;погашение;1000;30,33;0;0;4;плавающий;корпоративные;1023,73;-23,73;-0,02317994
RU000A102B97;ВитаЛ 1Р02;9,6; BB;6;33,4;0;100;погашение;1000;23,77;24,31;9,75;4;фиксированный;корпоративные;1023,77;-23,77;-0,023218106
RU000A10B7B5;СберИОС699;0; AA;9;13;2,5;102,4;погашение;1000;0,05;0,1;0,01;1;фиксированный;корпоративные;1024,05;-23,85;-0,023289878
RU000A0JX3M0;ДОМРФИА 1P;0; AA;9;18,4;14,2;102,39;погашение;48,68;0;0;12,59;4;плавающий;корпоративные;1023,9;-23,9;-0,023342123
RU000A106P97;sСОПФДОМ6;20,1; AA;9;42;1,8;99,44;погашение;1000;29,72;0;0;4;плавающий;корпоративные;1024,12;-24,12;-0,023551928
RU000A10BYT6;СберИОС744;0; AA;9;14,3;0,8;102,41;погашение;1000;0,02;0,1;0,01;1;фиксированный;корпоративные;1024,12;-24,12;-0,023551928
RU000A10BFZ2;Мегафон2Р9;18,9; AA;9;33,4;1,7;102,06;погашение;1000;3,61;0;0;12;плавающий;корпоративные;1024,21;-24,21;-0,023637731
RU000A10D3K3; ПочтаР3P02;20,7; A;8;41,8;2,4;101,8;погашение;1000;6,54;0;0;12;плавающий;корпоративные;1024,54;-24,54;-0,023952213
RU000A0ZZ1N0;ДОМ 1P-3R;16,3; AA;9;26,7;0,4;100,99;право продать (put);1000;15;91;8,95;2;фиксированный;корпоративные;1024,9;-24,9;-0,024295053
RU000A10A8E8;РФ ЗО 30 Д;6,4; AAA;10;44,7;4,4;102,5;погашение;0,05;0;0;7,5;2;фиксированный;государственные;1025;-25;-0,024390244
RU000A10B0D6;СберИОС688;0; AA;9;15;0,4;102,5;погашение;1000;0,06;0,1;0,01;0;фиксированный;корпоративные;1025,06;-25,06;-0,024447349
RU000A0ZYJR6;Совком БО5;10,6; A;8;22,2;0,6;104,32;право продать (put);1000;73,97;89,75;18;2;фиксированный;корпоративные;1117,17;-27,42;-0,024544161
RU000A0ZYT40;Роснфт2P4;16,4; AA;9;36,9;0,3;99,45;право продать (put);1000;30,68;69,81;8;2;фиксированный;корпоративные;1025,18;-25,18;-0,02456154
RU000A1077Y8;Ростел2P12;15,4; AA;9;20,9;0,1;99,88;погашение;1000;26,4;32,91;13,2;4;фиксированный;корпоративные;1025,2;-25,2;-0,02458057
RU000A100SZ3;ПочтаРБ1P6;15,6; A;8;16;0,1;100,08;вероятность выкупа (call);1000;24,65;76,04;7,55;2;фиксированный;корпоративные;1025,45;-25,45;-0,024818372
RU000A10BVY2;ВТБФ 1P01;17,8; B;3;21,3;0,8;101,5;погашение;1000;10,6;0;0;12;плавающий;корпоративные;1025,6;-25,6;-0,024960998
RU000A10C5K9;Селигдар5Р;21,9; BBB;7;49,5;1,7;102,23;погашение;1000;3,53;0;0;12;плавающий;корпоративные;1025,83;-25,83;-0,025179611
RU000A107GC2;ДОМ 2P3;18,6; AA;9;26,3;2,1;100,77;погашение;1000;18,15;0;0;4;плавающий;корпоративные;1025,85;-25,85;-0,025198616
RU000A10BWA0;ВТБФ 1P02;17,4; B;3;18,8;0,8;101,74;погашение;1000;8,58;0;0;12;плавающий;корпоративные;1025,98;-25,98;-0,025322131
RU000A105KW6;ЕАБР П3-05;21,4; AA;9;32,1;0,1;98,81;право продать (put);1000;38,27;48,37;9,7;2;фиксированный;корпоративные;1026,37;-26,37;-0,025692489
RU000A10ALY5; СбКИБ1P108;0; AA;9;18,8;2,9;102,65;погашение;1000;0;0;0;0;нулевой;корпоративные;1026,5;-26,5;-0,025815879
RU000A0ZYLU6;ДОМ.РФ1P1R;10,5; AA;9;26,1;0,1;100,85;право продать (put);1000;18,31;40,64;7,6;4;фиксированный;корпоративные;1026,81;-26,81;-0,026109991
RU000A0ZZZ17;НКНХ 1Р-01;17,4; AA;9;37,2;0,1;99,06;право продать (put);1000;36,33;48,62;9,75;2;фиксированный;корпоративные;1026,93;-26,93;-0,026223793
RU000A0ZYU54;Сферфин1P1;15,7; n/a;;6;0,3;99,9;право продать (put);1000;27,95;74,79;10;2;фиксированный;корпоративные;1026,95;-26,95;-0,026242758
RU000A106LZ5;СберИОС578;0; AA;9;13,6;0,8;102,7;погашение;1000;0,02;0,1;0,01;1;фиксированный;корпоративные;1027,02;-27,02;-0,026309127
RU000A1097S8;ГПБ005P04P;20,2; AA;9;37,3;2,3;99;погашение;1000;37,57;0;0;4;плавающий;корпоративные;1027,57;-27,57;-0,026830289
RU000A102LF6;ПионЛизБП4;31,1; CCC;2;40;0,1;99,92;право продать (put);1000;28,38;69,81;14;4;фиксированный;корпоративные;1027,58;-27,58;-0,026839759
RU000A10A4S7;ФосАгро2П1;17,9; AA;9;45,4;1,1;102,35;право продать (put);1000;4,16;0;0;12;плавающий;корпоративные;1027,66;-27,66;-0,026915517
RU000A100EG3;ОФЗ 26229;17; AAA;10;77,6;0,1;99,55;погашение;1000;32,32;35,65;7,15;2;фиксированный;государственные;1027,82;-27,82;-0,027066996
RU000A10B7T7;ТБ-3_01;18,1; n/a;;57,3;0,1;104,09;право продать (put);598,53;0;12,71;25;12;фиксированный;корпоративные;1040,9;-28,19;-0,027082333
RU000A10CM22;ДОМ 2P6;19,1; AA;9;33,3;0,3;99,9;право продать (put);1000;28,99;0;0;2;фиксированный;корпоративные;1027,99;-27,99;-0,027227891
RU000A105ML5;НорНикБ1P5;-6,4; AA;9;10,2;0,1;101,41;погашение;1000;13,96;19,7;3,95;2;фиксированный;корпоративные;1028,06;-28,06;-0,027294127
RU000A10AEB8;РусГид2Р05;19; AA;9;45,5;1,1;102,22;погашение;1000;5,95;0;0;12;плавающий;корпоративные;1028,15;-28,15;-0,027379273
RU000A10B3A6;Атомэнп04;18,9; AA;9;45,1;1,4;102,16;погашение;1000;6,84;0;0;12;плавающий;корпоративные;1028,44;-28,44;-0,027653534
RU000A105KQ8;Магнит4P01;16,3; AA;9;50,8;0,1;99,25;погашение;1000;36,35;45,62;9,15;2;фиксированный;корпоративные;1028,85;-28,85;-0,028041017
RU000A10A3L4;Сбер Sb48R;18,9; AA;9;43,8;0,1;99,84;погашение;1000;30,54;0;0;4;фиксированный;корпоративные;1028,94;-28,94;-0,028126033
RU000A10BVZ9;СберИОС733;0; AA;9;19;1,8;102,9;погашение;1000;0,02;0,2;0,01;0;фиксированный;корпоративные;1029,02;-29,02;-0,02820159
RU000A105NK5;МОЭК БО1P5;10,9; AA;9;30,6;0,2;99,76;право продать (put);1000;31,59;46,37;9,3;2;фиксированный;корпоративные;1029,19;-29,19;-0,02836211
RU000A105W08;МЕТАЛИН1P4;19,9; AA;9;18,9;1,3;99,64;погашение;1000;32,91;0;13,3;2;плавающий;корпоративные;1029,31;-29,31;-0,028475386
RU000A108LF3;Ростел1P8R;19,5; AA;9;29,2;1,9;100,33;погашение;1000;26,32;0;0;4;плавающий;корпоративные;1029,62;-29,62;-0,028767895
RU000A10D4W6;СелоЗ1Р-1;19; BB;6;29,6;1,5;102,7;погашение;1000;2,68;0;0;12;плавающий;корпоративные;1029,68;-29,68;-0,028824489
RU000A10AXQ6;СберИОС682;0; AA;9;6,1;2,4;103;погашение;1000;0,01;0,03;0,01;4;фиксированный;корпоративные;1030,01;-29,74;-0,028873506
RU000A10ALU3; СбКИБ1P104;0; AA;9;28,1;2,7;103;погашение;1000;0;0;0;0;нулевой;корпоративные;1030;-30;-0,029126214
RU000A107UX9;Газпн3P11R;19,8; AA;9;42,6;1,3;99,96;погашение;1000;30,41;0;0;4;плавающий;корпоративные;1030,01;-30,01;-0,029135639
RU000A105K85;sАтомэнп02;14; AA;9;35,8;0,1;99,46;погашение;1000;35,55;44,63;8,95;2;фиксированный;корпоративные;1030,15;-30,15;-0,029267582
RU000A0JXXE1;Роснфт1P7;16,4; AA;9;14,5;0,3;100;право продать (put);1000;30,25;79,78;16;2;фиксированный;корпоративные;1030,25;-30,25;-0,029361805
RU000A1010M4;РЖД 1Р-17R;15,7; AA;9;40,9;0;99,82;погашение;1000;32,18;33,66;6,75;2;фиксированный;корпоративные;1030,38;-30,38;-0,029484268
RU000A10BBD8;ЯТЭК 1P-6;21,5; BB;6;47,8;1,4;102;погашение;1000;10,48;0;0;12;плавающий;корпоративные;1030,48;-30,48;-0,029578449
RU000A0JX132;Роснфт1P1;5,4; AA;9;15,6;0,1;101,42;право продать (put);1000;16,44;37,4;7,35;4;фиксированный;корпоративные;1030,64;-30,64;-0,0297291
RU000A1067H4;sЛЕГЕНД2P1;23,1; B+;4;23,9;1,5;98,7;погашение;1000;43,84;0;0;4;плавающий;корпоративные;1030,84;-30,84;-0,029917349
RU000A107T27;ГазКап2P12;20; AA;9;30,8;3,3;99,61;погашение;1000;34,93;0;0;4;плавающий;корпоративные;1031,03;-31,03;-0,030096117
RU000A104TQ2;ЕАБР 1P-08;21,5; AA;9;5,5;0,1;98,85;право продать (put);1000;42,53;57,34;11,5;2;фиксированный;корпоративные;1031,03;-31,03;-0,030096117
RU000A10ALV1; СбКИБ1P105;0; AA;9;8;2,7;103,13;погашение;1000;0;0;0;0;нулевой;корпоративные;1031,3;-31,3;-0,030350044
RU000A108FC2;ДОМ 2P4;19,5; AA;9;29,1;2,6;99,89;погашение;1000;32,41;0;0;4;плавающий;корпоративные;1031,31;-31,31;-0,030359446
RU000A1069N8;НорНик БО9;19,9; AA;9;45,1;2,6;99,75;погашение;1000;33,9;0;0;4;плавающий;корпоративные;1031,4;-31,4;-0,030444057
RU000A106AJ2;АЛЬФАБ2Р23;16,4; AA;9;41;0,1;99,32;погашение;1000;38,93;48,13;9,6;2;фиксированный;корпоративные;1032,13;-32,13;-0,0311298
RU000A105M83;ВЭБ1P-35;11,6; AA;9;26,3;0,1;99,7;погашение;1000;35,58;47,62;9,55;2;фиксированный;корпоративные;1032,58;-32,58;-0,031552035
RU000A105HC4;РусГидрБП7;16,8; AA;9;47,3;0,1;99,43;погашение;1000;38,47;44,88;9;2;фиксированный;корпоративные;1032,77;-32,77;-0,031730201
RU000A1027L0;ВТБ Б1-142;-24,2; AA;9;11,7;0,1;103,29;погашение;1000;0,04;0,05;0,01;2;фиксированный;корпоративные;1032,94;-32,94;-0,031889558
RU000A10AFW1;РСетиМР1P8;18,4; AA;9;41;1,1;102,99;погашение;1000;3,27;0;0;12;плавающий;корпоративные;1033,17;-33,17;-0,032105075
RU000A105HN1;АФБАНК1Р10;19,1; A;8;29;0,1;99,12;погашение;1000;42,69;53,15;10,6;2;фиксированный;корпоративные;1033,89;-33,89;-0,032779116
RU000A102H83;РенКредБО4;16,9; B+;4;33,5;0,1;99,2;погашение;1000;41,9;57,66;8,45;2;фиксированный;корпоративные;1033,9;-33,9;-0,032788471
